real_name,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:84_idx1:0_idx2:1799,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:69_idx1:0_idx2:1799,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:54_idx1:0_idx2:1799,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:39_idx1:0_idx2:1799,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:84_idx1:0_idx2:1249,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:69_idx1:0_idx2:1249,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:54_idx1:0_idx2:1249,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:39_idx1:0_idx2:1249,ar_rate_1,ar_rate_2,real_name,mean_conc,salinity,total_pump_rate,ar_rate_total,wetland_dd,ar_rate_t,pf_salinity,pf_wetland_dd,mean_conc_sd,salinity_sd,ar_rate_total_sd,wetland_dd_sd
gen=1197_member=29661_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.403352,7.0,gen=1197_member=29661_pso,0.00155677,0.00155677,28.5,7.40335,5.39654,7.40335,1,1,0,0,0,0
gen=1197_member=29672_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.788431,6.25419,gen=1197_member=29672_pso,0.11884,0.11884,28.5,7.04262,5.53379,7.04262,1,1,0,0,0,0
gen=1197_member=29691_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.609966,6.7553,gen=1197_member=29691_pso,0.00571232,0.00571232,28.5,7.36527,5.40941,7.36527,1,1,0,0,0,0
gen=1197_member=29696_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.795206,7.0,gen=1197_member=29696_pso,1.71812e-06,1.71812e-06,28.5,7.79521,5.25884,7.79521,1,1,0,0,0,0
gen=1198_member=29701_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.10679,7.0,gen=1198_member=29701_pso,0.0311897,0.0311897,28.5,7.10679,5.51878,7.10679,1,1,0,0,0,0
gen=1198_member=29715_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.0,6.87302,gen=1198_member=29715_pso,0.132477,0.132477,28.5,6.87302,5.61833,6.87302,1,1,0,0,0,0
gen=1198_member=29719_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.205675,7.0,gen=1198_member=29719_pso,0.0141573,0.0141573,28.5,7.20568,5.47685,7.20568,1,1,0,0,0,0
gen=1198_member=29724_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.900576,6.74745,gen=1198_member=29724_pso,9.83057e-05,9.83057e-05,28.5,7.64803,5.30505,7.64803,1,1,0,0,0,0
gen=1198_member=29727_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.0978234,7.0,gen=1198_member=29727_pso,0.0332427,0.0332427,28.5,7.09782,5.5227,7.09782,1,1,0,0,0,0
gen=1198_member=29729_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.956258,6.58126,gen=1198_member=29729_pso,0.0010248,0.0010248,28.5,7.53752,5.34326,7.53752,1,1,0,0,0,0
gen=1198_member=29732_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.0953869,6.72697,gen=1198_member=29732_pso,0.183537,0.183537,28.5,6.82236,5.63758,6.82236,1,1,0,0,0,0
gen=1198_member=29734_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.847403,7.0,gen=1198_member=29734_pso,5.68687e-07,5.68687e-07,28.5,7.8474,5.24385,7.8474,1,1,0,0,0,0
gen=1198_member=29742_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.0,6.90066,gen=1198_member=29742_pso,0.114632,0.114632,28.5,6.90066,5.60689,6.90066,1,1,0,0,0,0
gen=1198_member=29749_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,1.04642,6.57529,gen=1198_member=29749_pso,0.000284123,0.000284123,28.5,7.62171,5.31332,7.62171,1,1,0,0,0,0
gen=1198_member=29765_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.814378,6.57138,gen=1198_member=29765_pso,0.00721003,0.00721003,28.5,7.38576,5.40013,7.38576,1,1,0,0,0,0
gen=1198_member=29770_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.916924,6.07913,gen=1198_member=29770_pso,0.15759,0.15759,28.5,6.99605,5.5497,6.99605,1,1,0,0,0,0
gen=1198_member=29776_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.72913,6.92548,gen=1198_member=29776_pso,4.07177e-05,4.07177e-05,28.5,7.65461,5.30342,7.65461,1,1,0,0,0,0
gen=1198_member=29779_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.430092,7.0,gen=1198_member=29779_pso,0.00108385,0.00108385,28.5,7.43009,5.386,7.43009,1,1,0,0,0,0
gen=1198_member=29783_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.911957,6.71151,gen=1198_member=29783_pso,0.000172227,0.000172227,28.5,7.62347,5.31323,7.62347,1,1,0,0,0,0
gen=1198_member=29789_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.749795,6.64565,gen=1198_member=29789_pso,0.00540145,0.00540145,28.5,7.39544,5.39685,7.39544,1,1,0,0,0,0
gen=1198_member=29791_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.503412,6.73415,gen=1198_member=29791_pso,0.0207662,0.0207662,28.5,7.23756,5.46032,7.23756,1,1,0,0,0,0
gen=1199_member=29811_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.966157,6.38727,gen=1199_member=29811_pso,0.0144742,0.0144742,28.5,7.35343,5.41102,7.35343,1,1,0,0,0,0
gen=1199_member=29821_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.808699,7.0,gen=1199_member=29821_pso,1.31498e-06,1.31498e-06,28.5,7.8087,5.25494,7.8087,1,1,0,0,0,0
gen=1199_member=29829_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.738225,6.75412,gen=1199_member=29829_pso,0.00117198,0.00117198,28.5,7.49235,5.36073,7.49235,1,1,0,0,0,0
gen=1199_member=29833_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.944745,7.0,gen=1199_member=29833_pso,5.84648e-08,5.84648e-08,28.5,7.94475,5.21765,7.94475,1,1,0,0,0,0
gen=1199_member=29855_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.123348,7.0,gen=1199_member=29855_pso,0.0286593,0.0286593,28.5,7.12335,5.51192,7.12335,1,1,0,0,0,0
gen=1199_member=29856_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.938852,6.46884,gen=1199_member=29856_pso,0.00710695,0.00710695,28.5,7.40769,5.39086,7.40769,1,1,0,0,0,0
gen=1199_member=29865_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.797805,5.98989,gen=1199_member=29865_pso,0.299865,0.299865,28.5,6.7877,5.63467,6.7877,1,1,0,0,0,0
gen=1199_member=29869_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.334002,6.80076,gen=1199_member=29869_pso,0.0390935,0.0390935,28.5,7.13476,5.50397,7.13476,1,1,0,0,0,0
gen=1199_member=29871_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.956206,6.78666,gen=1199_member=29871_pso,1.45363e-05,1.45363e-05,28.5,7.74287,5.27409,7.74287,1,1,0,0,0,0
gen=1199_member=29877_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.992442,6.94948,gen=1199_member=29877_pso,9.09753e-08,9.09753e-08,28.5,7.94192,5.21826,7.94192,1,1,0,0,0,0
gen=1199_member=29896_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.0873367,6.87778,gen=1199_member=29896_pso,0.0891733,0.0891733,28.5,6.96512,5.57801,6.96512,1,1,0,0,0,0
gen=1200_member=29905_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.482865,6.64222,gen=1200_member=29905_pso,0.0536933,0.0536933,28.5,7.12509,5.50566,7.12509,1,1,0,0,0,0
gen=1200_member=29908_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.852049,6.68355,gen=1200_member=29908_pso,0.00076691,0.00076691,28.5,7.5356,5.34456,7.5356,1,1,0,0,0,0
gen=1200_member=29910_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.0,6.84769,gen=1200_member=29910_pso,0.149782,0.149782,28.5,6.84769,5.62922,6.84769,1,1,0,0,0,0
gen=1200_member=29913_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.0,7.0,gen=1200_member=29913_pso,0.0609282,0.0609282,28.5,7.0,5.56535,7.0,1,1,0,0,0,0
gen=1200_member=29919_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.74807,7.0,gen=1200_member=29919_pso,4.63472e-06,4.63472e-06,28.5,7.74807,5.27317,7.74807,1,1,0,0,0,0
gen=1200_member=29922_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.0,6.9113,gen=1200_member=29922_pso,0.10798,0.10798,28.5,6.9113,5.60217,6.9113,1,1,0,0,0,0
gen=1200_member=29923_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.31941,6.67979,gen=1200_member=29923_pso,0.0980433,0.0980433,28.5,6.9992,5.55975,6.9992,1,1,0,0,0,0
gen=1200_member=29927_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.887301,6.77232,gen=1200_member=29927_pso,7.30988e-05,7.30988e-05,28.5,7.65962,5.3012,7.65962,1,1,0,0,0,0
gen=1200_member=29942_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.711064,6.49726,gen=1200_member=29942_pso,0.038864,0.038864,28.5,7.20832,5.46966,7.20832,1,1,0,0,0,0
gen=1200_member=29949_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.924221,6.57097,gen=1200_member=29949_pso,0.00190385,0.00190385,28.5,7.49519,5.35855,7.49519,1,1,0,0,0,0
gen=1200_member=29966_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,1.28403,6.52583,gen=1200_member=29966_pso,1.10273e-05,1.10273e-05,28.5,7.80986,5.25303,7.80986,1,1,0,0,0,0
gen=1200_member=29968_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.632628,6.69562,gen=1200_member=29968_pso,0.00989533,0.00989533,28.5,7.32825,5.42337,7.32825,1,1,0,0,0,0
gen=1200_member=29971_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.71522,gen=1200_member=29971_pso,0.24552,0.24552,28.5,6.71522,5.68493,6.71522,1,0,0,0,0,0
gen=1200_member=29976_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.698592,6.97343,gen=1200_member=29976_pso,2.34007e-05,2.34007e-05,28.5,7.67202,5.29765,7.67202,1,1,0,0,0,0
gen=1200_member=29982_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.668359,6.90699,gen=1200_member=29982_pso,0.00017529,0.00017529,28.5,7.57535,5.33101,7.57535,1,1,0,0,0,0
gen=1200_member=29987_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.0,6.87134,gen=1200_member=29987_pso,0.13361,0.13361,28.5,6.87134,5.61913,6.87134,1,1,0,0,0,0
gen=1200_member=29988_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.895546,7.0,gen=1200_member=29988_pso,1.90105e-07,1.90105e-07,28.5,7.89555,5.2306,7.89555,1,1,0,0,0,0
gen=1200_member=29991_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.0,6.95746,gen=1200_member=29991_pso,0.0818277,0.0818277,28.5,6.95746,5.58299,6.95746,1,1,0,0,0,0
gen=1200_member=29996_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.317385,6.49588,gen=1200_member=29996_pso,0.223163,0.223163,28.5,6.81326,5.63654,6.81326,1,1,0,0,0,0
